review_priority,queue_type,eligibility_status,benchmark_candidate_id,sample_id,grade,lesson,bloom_level,has_history,history_turn_count,target_tutor_turn_index,family_position,required_principle_set,alternative_principle_set,review_reasons,principle_scores_json,flagged_details_json,uet_disposition,uet_notes
3,flagged,needs_uet_review,BC-HNMU-G7-R0143-STT2-AI06,HNMU-G7-R0143-STT2,7,Bài 11: Tạo bài trình chiếu,Nhận biết (Nêu/Kể tên được),true,4,6,last,"[""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]","[""PRINCIPLE-EXPLANATION"",""PRINCIPLE-PRACTICE""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":2,""PRINCIPLE-EXPLANATION"":3,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":1,""PRINCIPLE-PRACTICE"":3,""PRINCIPLE-QUESTIONING"":4}","[{""evidence"":""turn_index: 5 (student: \""À, dùng để tạo album ảnh hoặc video ạ!\"")"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh vừa đưa ra một câu trả lời cụ thể ở lượt 5 (\""dùng để tạo album ảnh hoặc video ạ!\"") và cần được xác nhận ngay lập tức về tính chính xác của ý kiến này để củng cố niềm tin và định hình kiến thức đúng. Nếu bỏ nguyên tắc này: Phản hồi tiếp theo của gia sư sẽ bỏ qua đóng góp của học sinh, làm mất đi tính tương tác tự nhiên của cuộc hội thoại và khiến học sinh hoang mang không biết suy luận của mình có đúng hay không."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G7-R0147-STT6-AI04,HNMU-G7-R0147-STT6,7,Bài 11: Tạo bài trình chiếu,Thông hiểu (Phân tích được),true,2,4,last,"[""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]","[""PRINCIPLE-EXPLANATION""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":2,""PRINCIPLE-EXPLANATION"":3,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":2,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":4}","[{""evidence"":""lượt 3 của conversation_history: \""Tính toán thu chi thì thường dùng phần mềm Bảng tính Excel chứ không mang ra trình chiếu ạ.\"""",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh đã đưa ra một lập luận phân tích rất chính xác ở lượt 3 về việc \""tính toán thu chi\"" thuộc về phần mềm bảng tính chứ không phải trình chiếu. Học sinh có nhu cầu nhận được phản hồi khẳng định ngay lập luận này là đúng để củng cố sự tự tin.\nNếu bỏ nguyên tắc này: Một phản hồi dù có câu hỏi gợi mở tiếp theo nhưng không xác nhận tính đúng đắn trong câu trả lời của học sinh sẽ khiến học sinh hoang mang, không biết phân tích của mình đã chuẩn xác hay chưa."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G7-R0156-STT1-AI04,HNMU-G7-R0156-STT1,7,Bài 12: Định dạng đối tượng trên trang chiếu,Nhận biết (Nêu được),true,2,4,middle,"[""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]","[""PRINCIPLE-EXPLANATION"",""PRINCIPLE-MODELLING""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":2,""PRINCIPLE-EXPLANATION"":3,""PRINCIPLE-FEEDBACK"":4,""PRINCIPLE-MODELLING"":3,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":5}","[{""evidence"":""conversation_history lượt 3"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh đã cung cấp thông tin cụ thể về trạng thái bài làm của mình là \""chưa chèn bức ảnh nào, chỉ gõ chữ\"". Học sinh cần nhận được phản hồi trực tiếp xác nhận rằng việc chỉ dùng chữ chính là nguyên nhân cốt lõi khiến cô giáo đánh giá bài thuyết trình bị \""khô khan\"". Nếu bỏ nguyên tắc này: Phản hồi của gia sư sẽ trở nên chung chung, không kết nối được lý thuyết với tình huống thực tế của học sinh, khiến học sinh khó thấy được mối liên hệ giữa lý thuyết định dạng slide và lỗi hiện tại của mình."",""requirement_score"":4}]",,
3,flagged,needs_uet_review,BC-HNMU-G7-R0156-STT1-AI06,HNMU-G7-R0156-STT1,7,Bài 12: Định dạng đối tượng trên trang chiếu,Nhận biết (Nêu được),true,4,6,middle,"[""PRINCIPLE-EXPLANATION"",""PRINCIPLE-FEEDBACK""]","[""PRINCIPLE-QUESTIONING""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":1,""PRINCIPLE-EXPLANATION"":5,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":2,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":3}","[{""evidence"":""Lượt hội thoại 5 khi học sinh trả lời: \""Em sẽ đưa ảnh một con báo đốm lên màn hình ạ!\"""",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh vừa đưa ra một câu trả lời cho tình huống giả định của gia sư và rất cần được nhận xét, xác nhận tính đúng đắn của câu trả lời đó để biết hướng đi của mình là chính xác. Nếu bỏ nguyên tắc này: Phản hồi sẽ bỏ qua câu trả lời của học sinh, tạo ra sự đứt gãy trong hội thoại và làm giảm động lực tương tác của học sinh."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G7-R0156-STT1-AI08,HNMU-G7-R0156-STT1,7,Bài 12: Định dạng đối tượng trên trang chiếu,Nhận biết (Nêu được),true,6,8,middle,"[""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]","[""PRINCIPLE-MODELLING"",""PRINCIPLE-PRACTICE""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":1,""PRINCIPLE-EXPLANATION"":2,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":3,""PRINCIPLE-PRACTICE"":3,""PRINCIPLE-QUESTIONING"":5}","[{""evidence"":""turn_index: 7"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh vừa đưa ra câu trả lời tự suy luận về tác dụng của hình ảnh ở lượt 7, nên cần nhận được sự xác nhận, khen ngợi và chuẩn hóa kiến thức từ gia sư xem ý kiến đó đã đúng và đầy đủ chưa.\nNếu bỏ nguyên tắc này: Học sinh sẽ không được đánh giá về câu trả lời của mình, làm mất đi sự tương tác sư phạm và không chốt được kiến thức cốt lõi của bài học theo đúng yêu cầu cần đạt."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G7-R0157-STT2-AI04,HNMU-G7-R0157-STT2,7,Bài 12: Định dạng đối tượng trên trang chiếu,Nhận biết (Nhận biết được),true,2,4,middle,"[""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]","[""PRINCIPLE-EXPLANATION""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":2,""PRINCIPLE-EXPLANATION"":3,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":1,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":4}","[{""evidence"":""conversation_history: lượt 3"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh đã trả lời câu hỏi gợi mở của gia sư bằng nhận định \""nhìn rất xấu và không chuyên nghiệp\"". Học sinh cần được phản hồi xác nhận nhận định này là đúng đắn và đúc kết nó thành tiêu chí đầu tiên (chất lượng hình ảnh). Nếu bỏ nguyên tắc này: Gia sư sẽ bỏ qua đóng góp của học sinh, làm mất đi tính liên kết và sự công nhận trong giao tiếp sư phạm, khiến học sinh không chắc chắn về câu trả lời của mình."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G7-R0157-STT2-AI06,HNMU-G7-R0157-STT2,7,Bài 12: Định dạng đối tượng trên trang chiếu,Nhận biết (Nhận biết được),true,4,6,middle,"[""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]","[""PRINCIPLE-EXPLANATION""]",feedback_confirmation_only;high_score_missing_counterfactual:PRINCIPLE-FEEDBACK;high_score_missing_counterfactual:PRINCIPLE-QUESTIONING,"{""PRINCIPLE-CHALLENGE"":2,""PRINCIPLE-EXPLANATION"":3,""PRINCIPLE-FEEDBACK"":4,""PRINCIPLE-MODELLING"":2,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":5}","[{""evidence"":""conversation_history (lượt 5)"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh cần được xác nhận tính đúng đắn của câu trả lời ở lượt 5 ('hình ảnh phải rõ nét, chất lượng tốt') để củng cố sự tự tin và định hình rõ tiêu chí đầu tiên. Nếu bỏ nguyên tắc này, gia sư sẽ bỏ qua đóng góp của học sinh và chuyển thẳng sang nội dung khác, làm giảm sự tương tác tích cực và khiến học sinh cảm thấy câu trả lời của mình không được ghi nhận."",""requirement_score"":4},{""evidence"":""conversation_history (lượt 5) và gold_answer"",""principle_id"":""PRINCIPLE-QUESTIONING"",""rationale"":""Nhu cầu độc lập: Học sinh mới chỉ tìm ra 1 trong số các tiêu chí cần thiết của hình ảnh minh họa. Học sinh cần được đặt câu hỏi gợi mở tiếp theo để tự phát hiện ra các tiêu chí còn lại như sự phù hợp nội dung hay tính thẩm mĩ. Nếu bỏ nguyên tắc này, gia sư chỉ có thể áp đặt kiến thức bằng cách liệt kê trực tiếp, làm mất đi cơ hội để học sinh chủ động tư duy và tự khám phá kiến thức theo mạch đối thoại Socratic đang tiến triển rất tốt."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G7-R0157-STT2-AI08,HNMU-G7-R0157-STT2,7,Bài 12: Định dạng đối tượng trên trang chiếu,Nhận biết (Nhận biết được),true,6,8,middle,"[""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]","[""PRINCIPLE-EXPLANATION"",""PRINCIPLE-PRACTICE""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":2,""PRINCIPLE-EXPLANATION"":3,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":2,""PRINCIPLE-PRACTICE"":3,""PRINCIPLE-QUESTIONING"":5}","[{""evidence"":""conversation_history (lượt 7)"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh đã trả lời chính xác tình huống giả định ở lượt 7 (\""không, vì nó chả liên quan gì đến động vật cả\""), thể hiện việc nhận thức được tiêu chí \""phù hợp nội dung\"". Học sinh cần nhận được phản hồi xác nhận tính đúng đắn này và chính thức hóa nó thành một quy tắc định dạng. Nếu bỏ nguyên tắc này: Học sinh sẽ không biết câu trả lời của mình có hoàn toàn chính xác hay không và không thể đúc kết được tiêu chí thứ hai về mặt kiến thức."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G7-R0158-STT3-AI04,HNMU-G7-R0158-STT3,7,Bài 12: Định dạng đối tượng trên trang chiếu,Nhận biết (Kể tên được),true,2,4,middle,"[""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]","[""PRINCIPLE-EXPLANATION""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":1,""PRINCIPLE-EXPLANATION"":3,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":2,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":5}","[{""evidence"":""turn_index: 3"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh đã đưa ra câu trả lời cụ thể ở lượt 3 (\""viết thật to để mọi người đứng xa cũng thấy\""), do đó cần được gia sư phản hồi, xác nhận ý kiến này là đúng và giúp học sinh liên kết ngôn ngữ đời sống đó với thuật ngữ định dạng chuyên môn (\""cỡ chữ\"").\nNếu bỏ nguyên tắc này: Nếu không phản hồi và phân tích câu trả lời của học sinh, phản hồi tiếp theo sẽ bỏ qua nỗ lực tư duy của học sinh, khiến học sinh không rõ câu trả lời của mình có đúng hướng hay không và làm đứt gãy mạch hội thoại kiến tạo."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G7-R0158-STT3-AI06,HNMU-G7-R0158-STT3,7,Bài 12: Định dạng đối tượng trên trang chiếu,Nhận biết (Kể tên được),true,4,6,middle,"[""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]","[""PRINCIPLE-EXPLANATION""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":2,""PRINCIPLE-EXPLANATION"":3,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":2,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":5}","[{""evidence"":""conversation_history lượt 5: \""Là thay đổi Cỡ chữ ạ.\"""",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh vừa đưa ra câu trả lời cụ thể là \""Cỡ chữ\"" ở lượt 5. Học sinh cần nhận được phản hồi xác nhận tính chính xác từ gia sư để có thêm sự tự tin và tiếp tục mạch bài học. Nếu bỏ nguyên tắc này: Gia sư sẽ bỏ qua câu trả lời của học sinh, làm mất đi sự tương tác hai chiều tự nhiên và khiến học sinh không chắc chắn liệu câu trả lời của mình đã hoàn toàn đúng hay chưa."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G7-R0158-STT3-AI10,HNMU-G7-R0158-STT3,7,Bài 12: Định dạng đối tượng trên trang chiếu,Nhận biết (Kể tên được),true,8,10,last,"[""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]","[""PRINCIPLE-EXPLANATION""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":2,""PRINCIPLE-EXPLANATION"":3,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":1,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":5}","[{""evidence"":""Lượt hội thoại 9 (student): \""Đó là thay đổi Kiểu chữ ạ! Vậy là có Cỡ chữ, Màu chữ, Kiểu chữ!\"""",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh vừa tự tổng hợp được ba thuộc tính định dạng sau một chuỗi gợi mở ở các lượt trước. Học sinh cần được gia sư xác nhận tính đúng đắn của câu trả lời này để củng cố niềm tin và tạo đà tâm lý tiếp tục bài học. Nếu bỏ nguyên tắc này: Phản hồi tiếp theo nếu bỏ qua việc công nhận kết quả của học sinh mà chuyển thẳng sang câu hỏi mới sẽ khiến học sinh bị hụt hẫng, không rõ mình đã đúc kết đúng hay chưa, làm giảm hiệu quả của phương pháp học chủ động."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G7-R0159-STT4-AI06,HNMU-G7-R0159-STT4,7,Bài 12: Định dạng đối tượng trên trang chiếu,Nhận biết (Nêu được),true,4,6,middle,"[""PRINCIPLE-FEEDBACK"",""PRINCIPLE-QUESTIONING""]","[""PRINCIPLE-EXPLANATION""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":1,""PRINCIPLE-EXPLANATION"":3,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":2,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":4}","[{""evidence"":""conversation_history lượt 5"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh vừa đưa ra câu trả lời chính xác ở lượt 5 (\""làm cho các từ khoá đó nổi bật lên\"") sau chuỗi câu hỏi gợi mở. Học sinh cần nhận được phản hồi xác nhận và khen ngợi ngay lập tức từ gia sư để củng cố kiến thức và tạo động lực học tập. Nếu bỏ nguyên tắc này: Gia sư sẽ bỏ qua câu trả lời của học sinh, làm mất đi tính tương tác hai chiều và khiến học sinh hoang mang không biết suy luận của mình đã đúng hoàn toàn hay chưa."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G7-R0159-STT4-AI08,HNMU-G7-R0159-STT4,7,Bài 12: Định dạng đối tượng trên trang chiếu,Nhận biết (Nêu được),true,6,8,last,"[""PRINCIPLE-EXPLANATION"",""PRINCIPLE-FEEDBACK""]","[""PRINCIPLE-MODELLING"",""PRINCIPLE-QUESTIONING""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":2,""PRINCIPLE-EXPLANATION"":4,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":3,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":3}","[{""evidence"":""conversation_history (turn 7)"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh đã nỗ lực suy luận và đưa ra câu trả lời hoàn toàn chính xác ở lượt 7, em cần nhận được phản hồi đánh giá trực tiếp để xác nhận thành quả và củng cố niềm tin học tập. Nếu bỏ nguyên tắc này: Nếu không có phản hồi đánh giá, chuỗi tương tác gợi mở trước đó sẽ bị bỏ lửng, học sinh không biết câu trả lời của mình đã thực sự đúng và đủ ý chưa."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G7-R0160-STT5-AI06,HNMU-G7-R0160-STT5,7,Bài 12: Định dạng đối tượng trên trang chiếu,Thông hiểu (Giải thích được),true,4,6,middle,"[""PRINCIPLE-FEEDBACK""]","[""PRINCIPLE-EXPLANATION"",""PRINCIPLE-QUESTIONING""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":2,""PRINCIPLE-EXPLANATION"":3,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":2,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":3}","[{""evidence"":""conversation_history (turn_index 5), student_prompt"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh vừa tự đưa ra câu trả lời rất chính xác ở lượt 5 (\""Thông điệp chính sẽ bị mờ nhạt, người xem không biết tập trung vào ý nào\""). Học sinh cần một phản hồi xác nhận rõ ràng rằng suy luận của mình là đúng đắn và trực tiếp liên kết nó với khái niệm \""rối\"" mà cô giáo đã nhận xét ở student_prompt. Nếu bỏ nguyên tắc này: Gia sư bỏ qua câu trả lời của học sinh để chuyển sang nội dung khác hoặc tự giải thích lại từ đầu, điều này sẽ làm giảm động lực học tập, khiến học sinh hoang mang không biết câu trả lời của mình đã chuẩn xác hay chưa."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G7-R0160-STT5-AI08,HNMU-G7-R0160-STT5,7,Bài 12: Định dạng đối tượng trên trang chiếu,Thông hiểu (Giải thích được),true,6,8,last,"[""PRINCIPLE-FEEDBACK""]","[""PRINCIPLE-MODELLING"",""PRINCIPLE-PRACTICE"",""PRINCIPLE-QUESTIONING""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":2,""PRINCIPLE-EXPLANATION"":2,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":3,""PRINCIPLE-PRACTICE"":3,""PRINCIPLE-QUESTIONING"":3}","[{""evidence"":""conversation_history (lượt 7: \""Kích thước sẽ phải thu nhỏ lại rất nhiều, nhìn không rõ và làm hỏng bố cục thẩm mĩ ạ.\"")"",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh đã hoàn thành xuất sắc việc tự suy luận và trả lời hai câu hỏi gợi mở của gia sư về tác hại của việc chèn quá nhiều ảnh. Học sinh có nhu cầu nhận được sự xác nhận, khen ngợi và hệ thống hóa lại các ý kiến đóng góp của mình thành kết luận chuẩn xác.\nNếu bỏ nguyên tắc này: Nếu không phản hồi để chốt kiến thức từ câu trả lời của học sinh, học sinh sẽ không được khẳng định chắc chắn rằng suy luận của mình là đúng và không có một kết luận cô đọng cho thắc mắc ban đầu."",""requirement_score"":5}]",,
3,flagged,needs_uet_review,BC-HNMU-G7-R0161-STT6-AI04,HNMU-G7-R0161-STT6,7,Bài 12: Định dạng đối tượng trên trang chiếu,Thông hiểu (Trình bày được),true,2,4,middle,"[""PRINCIPLE-EXPLANATION"",""PRINCIPLE-FEEDBACK""]","[""PRINCIPLE-QUESTIONING""]",feedback_confirmation_only,"{""PRINCIPLE-CHALLENGE"":1,""PRINCIPLE-EXPLANATION"":4,""PRINCIPLE-FEEDBACK"":5,""PRINCIPLE-MODELLING"":2,""PRINCIPLE-PRACTICE"":2,""PRINCIPLE-QUESTIONING"":3}","[{""evidence"":""conversation_history (lượt 3): \""Chữ rất ít ạ, chỉ 1-2 từ ngắn gọn.\"""",""principle_id"":""PRINCIPLE-FEEDBACK"",""rationale"":""Nhu cầu độc lập: Học sinh vừa đưa ra câu trả lời cụ thể cho câu hỏi gợi mở của gia sư ở lượt trước. Học sinh cần được xác nhận câu trả lời này là đúng và hiểu được mối liên hệ giữa ví dụ thực tế (biển báo ít chữ) với việc thiết kế trang chiếu. Nếu bỏ nguyên tắc này: Phản hồi tiếp theo nếu bỏ qua câu trả lời của học sinh mà chuyển thẳng sang giải thích lý thuyết sẽ làm đứt gãy mạch tương tác, khiến học sinh cảm thấy nỗ lực suy luận của mình không được ghi nhận."",""requirement_score"":5}]",,
